TransactionID,Date,CustomerID,Age,Gender,Location,ProductID,Category,Quantity, UnitPrice , Sales ,PaymentType,PromotionApplied,DiscountAmount,Total Amount,GiftWrap,Event,CustomerSatisfaction,ReturnFlag
1053,28-11-2018,274,55,Female,City_6,235,Decorations,4, $40.84 , $163.35 ,Credit Card,FALSE,16.33505525, $147.02 ,FALSE,Black Friday,1,FALSE
1054,20-12-2019,263,40,Male,City_1,120,Toys,1, $32.06 , $32.06 ,Cash,TRUE,3.206206963, $28.86 ,TRUE,Black Friday,1,TRUE
1055,20-11-2023,372,55,Female,City_12,285,Food,1, $99.84 , $99.84 ,Debit Card,TRUE,0, $99.84 ,TRUE,Christmas Market,1,FALSE
1056,23-11-2020,95,61,Male,City_2,153,Clothing,4, $63.84 , $255.37 ,Cash,TRUE,25.53746567, $229.84 ,FALSE,Black Friday,1,TRUE
1057,24-12-2023,54,60,Female,City_13,809,Electronics,2, $62.36 , $124.71 ,Credit Card,FALSE,0, $124.71 ,FALSE,Christmas Market,5,FALSE
1058,30-12-2020,238,34,Other,City_1,279,Decorations,2, $98.25 , $196.49 ,Cash,FALSE,0, $196.49 ,TRUE,Christmas Market,3,FALSE
1059,04-12-2021,337,22,Male,City_20,247,Decorations,3, $49.11 , $147.34 ,Credit Card,FALSE,0, $147.34 ,TRUE,None,4,TRUE
1060,15-12-2021,400,57,Male,City_17,851,Toys,1, $77.25 , $77.25 ,Cash,FALSE,0, $77.25 ,FALSE,Christmas Market,5,TRUE
1061,23-11-2022,375,21,Female,City_4,509,Food,3, $34.00 , $102.00 ,Cash,TRUE,10.19987446, $91.80 ,TRUE,Black Friday,4,TRUE
1062,21-11-2022,240,30,Female,City_18,327,Clothing,2, $76.67 , $153.33 ,Cash,FALSE,0, $153.33 ,TRUE,None,3,FALSE
1063,23-11-2019,334,53,Male,City_2,723,Decorations,5, $24.57 , $122.85 ,Online Payment,TRUE,12.28456432, $110.56 ,TRUE,Black Friday,4,TRUE
1064,15-11-2023,298,36,Male,City_4,803,Electronics,3, $49.63 , $148.88 ,Credit Card,FALSE,0, $148.88 ,TRUE,None,4,FALSE
1065,26-11-2019,74,28,Female,City_1,585,Toys,1, $83.94 , $83.94 ,Cash,FALSE,8.393664109, $75.54 ,TRUE,Black Friday,2,FALSE
1066,15-12-2021,374,64,Female,City_14,817,Clothing,1, $58.04 , $58.04 ,Credit Card,TRUE,5.803655392, $52.23 ,FALSE,Black Friday,4,TRUE
1067,27-11-2022,217,54,Male,City_7,171,Clothing,4, $92.24 , $368.97 ,Credit Card,FALSE,36.8965333, $332.07 ,TRUE,Black Friday,3,TRUE
1068,17-11-2023,478,68,Male,City_3,469,Toys,3, $53.62 , $160.87 ,Online Payment,TRUE,16.08734061, $144.79 ,TRUE,Black Friday,3,FALSE
1069,22-11-2020,305,56,Male,City_6,249,Decorations,4, $35.13 , $140.52 ,Online Payment,TRUE,0, $140.52 ,TRUE,None,4,TRUE
1070,04-12-2023,9,23,Other,City_14,302,Decorations,4, $45.64 , $182.54 ,Credit Card,TRUE,18.25429112, $164.29 ,TRUE,Black Friday,4,FALSE
1071,26-12-2020,481,50,Female,City_5,539,Clothing,2, $89.81 , $179.62 ,Online Payment,TRUE,0, $179.62 ,TRUE,Christmas Market,1,FALSE
1072,29-12-2023,239,58,Male,City_8,909,Electronics,2, $58.73 , $117.47 ,Cash,FALSE,11.74655239, $105.72 ,TRUE,Black Friday,4,FALSE
1073,19-12-2023,498,20,Other,City_1,632,Electronics,3, $37.21 , $111.62 ,Credit Card,TRUE,0, $111.62 ,TRUE,None,2,FALSE
1074,02-11-2021,496,46,Male,City_11,881,Electronics,4, $50.24 , $200.98 ,Debit Card,TRUE,20.09769237, $180.88 ,FALSE,Black Friday,5,FALSE
1075,11-11-2022,242,53,Female,City_2,200,Decorations,5, $28.19 , $140.97 ,Cash,TRUE,14.09711736, $126.87 ,TRUE,Black Friday,3,FALSE
1076,19-12-2019,39,49,Female,City_15,193,Food,2, $36.56 , $73.12 ,Online Payment,TRUE,0, $73.12 ,FALSE,Christmas Market,4,FALSE
1077,06-11-2020,195,40,Other,City_7,830,Clothing,2, $31.47 , $62.94 ,Cash,FALSE,6.294008718, $56.65 ,TRUE,Black Friday,3,FALSE
1078,29-11-2022,252,24,Other,City_17,151,Toys,2, $21.66 , $43.31 ,Online Payment,TRUE,4.331236753, $38.98 ,FALSE,Black Friday,4,TRUE
1079,30-12-2021,227,56,Female,City_14,32,Clothing,3, $33.73 , $101.19 ,Online Payment,FALSE,10.11885645, $91.07 ,TRUE,Black Friday,4,TRUE
1080,21-11-2022,293,67,Female,City_10,36,Clothing,4, $94.06 , $376.23 ,Online Payment,TRUE,0, $376.23 ,TRUE,Christmas Market,4,TRUE
1081,21-11-2019,76,28,Female,City_13,214,Toys,3, $75.80 , $227.40 ,Debit Card,TRUE,22.7398882, $204.66 ,FALSE,Black Friday,3,FALSE
1082,04-11-2022,173,43,Female,City_10,87,Electronics,2, $81.72 , $163.43 ,Cash,FALSE,16.34349536, $147.09 ,TRUE,Black Friday,1,TRUE
1083,15-11-2021,267,50,Female,City_5,9,Decorations,2, $38.07 , $76.14 ,Debit Card,TRUE,7.61400186, $68.53 ,TRUE,Black Friday,5,TRUE
1084,13-11-2023,332,31,Other,City_3,286,Decorations,4, $30.81 , $123.22 ,Debit Card,FALSE,0, $123.22 ,TRUE,None,2,FALSE
1085,29-11-2021,291,33,Female,City_15,215,Toys,1, $18.40 , $18.40 ,Online Payment,FALSE,1.839615153, $16.56 ,TRUE,Black Friday,2,FALSE
1086,01-12-2018,79,54,Female,City_7,519,Toys,2, $57.11 , $114.22 ,Cash,FALSE,0, $114.22 ,TRUE,Christmas Market,4,FALSE
1087,25-11-2020,362,36,Female,City_6,628,Toys,3, $23.66 , $70.99 ,Cash,TRUE,7.099343364, $63.89 ,FALSE,Black Friday,4,FALSE
1088,11-11-2022,133,54,Female,City_11,806,Toys,2, $45.42 , $90.85 ,Credit Card,TRUE,9.084772764, $81.76 ,TRUE,Black Friday,4,FALSE
1089,06-12-2021,42,48,Female,City_13,536,Food,5, $35.33 , $176.67 ,Debit Card,TRUE,0, $176.67 ,FALSE,Christmas Market,2,FALSE
1090,29-12-2019,335,18,Other,City_4,270,Clothing,4, $71.34 , $285.35 ,Online Payment,FALSE,0, $285.35 ,TRUE,None,2,FALSE
1091,07-11-2019,117,21,Other,City_10,976,Toys,5, $62.21 , $311.06 ,Cash,FALSE,0, $311.06 ,FALSE,None,4,TRUE
1092,04-12-2020,35,60,Female,City_10,725,Clothing,3, $25.58 , $76.74 ,Cash,TRUE,0, $76.74 ,TRUE,Christmas Market,3,FALSE
1093,31-12-2021,49,48,Male,City_15,706,Food,2, $97.28 , $194.56 ,Cash,FALSE,19.45562766, $175.10 ,TRUE,Black Friday,3,TRUE
1094,03-11-2019,265,69,Female,City_3,917,Toys,2, $56.81 , $113.61 ,Online Payment,FALSE,0, $113.61 ,FALSE,Christmas Market,5,FALSE
1095,23-11-2018,353,43,Male,City_6,912,Toys,3, $57.61 , $172.84 ,Credit Card,FALSE,17.28392085, $155.56 ,FALSE,Black Friday,4,FALSE
1096,11-12-2020,442,38,Male,City_2,253,Food,2, $72.80 , $145.59 ,Credit Card,TRUE,0, $145.59 ,FALSE,None,4,TRUE
1097,17-11-2023,168,26,Other,City_4,495,Toys,5, $97.82 , $489.12 ,Credit Card,FALSE,48.91152216, $440.20 ,TRUE,Black Friday,1,FALSE
1098,30-11-2018,408,42,Female,City_15,472,Clothing,3, $99.13 , $297.38 ,Online Payment,TRUE,0, $297.38 ,TRUE,Christmas Market,2,TRUE
1099,15-11-2020,292,34,Male,City_18,718,Decorations,2, $65.63 , $131.25 ,Debit Card,FALSE,0, $131.25 ,TRUE,None,1,FALSE
1100,26-11-2022,231,52,Other,City_17,28,Toys,5, $62.06 , $310.32 ,Credit Card,TRUE,31.03210162, $279.29 ,FALSE,Black Friday,3,FALSE
1101,13-11-2021,139,60,Other,City_3,129,Decorations,4, $61.65 , $246.60 ,Credit Card,TRUE,0, $246.60 ,FALSE,None,2,FALSE
1102,13-12-2023,54,44,Female,City_5,629,Clothing,4, $59.34 , $237.37 ,Cash,TRUE,23.7365129, $213.63 ,TRUE,Black Friday,2,TRUE
1103,25-12-2022,65,42,Male,City_5,293,Clothing,3, $17.77 , $53.32 ,Online Payment,TRUE,5.331962391, $47.99 ,TRUE,Black Friday,1,TRUE
1104,02-12-2021,112,56,Male,City_6,647,Electronics,3, $50.54 , $151.61 ,Cash,FALSE,15.16143668, $136.45 ,FALSE,Black Friday,1,TRUE
1105,01-11-2023,187,50,Male,City_4,502,Electronics,5, $62.98 , $314.92 ,Credit Card,FALSE,0, $314.92 ,FALSE,None,3,FALSE
1106,05-12-2018,324,23,Other,City_8,774,Decorations,3, $77.15 , $231.46 ,Cash,FALSE,0, $231.46 ,FALSE,Christmas Market,1,TRUE
1107,15-11-2020,456,29,Male,City_8,903,Toys,3, $52.78 , $158.33 ,Debit Card,TRUE,0, $158.33 ,TRUE,None,1,TRUE
1108,11-11-2022,46,31,Other,City_8,533,Electronics,4, $77.82 , $311.29 ,Cash,TRUE,31.12896802, $280.16 ,FALSE,Black Friday,2,FALSE
1109,13-11-2019,90,70,Male,City_5,947,Toys,4, $62.87 , $251.47 ,Cash,FALSE,25.14676164, $226.32 ,FALSE,Black Friday,5,FALSE
1110,23-12-2021,481,21,Female,City_5,20,Electronics,5, $11.14 , $55.71 ,Cash,FALSE,0, $55.71 ,FALSE,None,5,TRUE
1111,07-12-2022,460,20,Other,City_9,390,Toys,5, $27.46 , $137.32 ,Cash,TRUE,13.73238255, $123.59 ,FALSE,Black Friday,5,TRUE
1112,21-12-2023,133,45,Other,City_6,541,Clothing,3, $64.02 , $192.06 ,Cash,FALSE,19.20577876, $172.85 ,FALSE,Black Friday,1,FALSE
1113,20-11-2019,405,66,Female,City_12,42,Toys,2, $93.84 , $187.67 ,Cash,FALSE,0, $187.67 ,FALSE,None,5,TRUE
1114,19-11-2020,181,44,Female,City_16,36,Food,2, $20.31 , $40.62 ,Debit Card,TRUE,4.061825809, $36.56 ,FALSE,Black Friday,3,TRUE
1115,24-12-2021,86,49,Female,City_20,44,Toys,1, $52.91 , $52.91 ,Cash,FALSE,5.291371067, $47.62 ,TRUE,Black Friday,2,FALSE
1116,06-12-2023,354,46,Female,City_18,402,Toys,3, $97.87 , $293.60 ,Credit Card,FALSE,0, $293.60 ,TRUE,None,5,FALSE
1117,29-11-2020,470,29,Male,City_4,732,Electronics,1, $21.07 , $21.07 ,Online Payment,FALSE,2.106813163, $18.96 ,TRUE,Black Friday,5,FALSE
1118,04-12-2018,325,57,Female,City_3,998,Electronics,5, $82.04 , $410.22 ,Credit Card,TRUE,41.02170143, $369.20 ,TRUE,Black Friday,3,TRUE
1119,18-11-2023,473,68,Male,City_14,938,Clothing,5, $49.85 , $249.27 ,Debit Card,TRUE,0, $249.27 ,FALSE,None,4,TRUE
1120,29-11-2019,34,34,Female,City_4,691,Toys,1, $76.48 , $76.48 ,Online Payment,TRUE,7.647928063, $68.83 ,TRUE,Black Friday,4,FALSE
1121,24-11-2023,15,62,Male,City_19,325,Clothing,5, $34.47 , $172.37 ,Cash,FALSE,17.23667033, $155.13 ,TRUE,Black Friday,2,FALSE
1122,01-12-2021,89,63,Other,City_1,846,Decorations,3, $10.13 , $30.40 ,Online Payment,TRUE,0, $30.40 ,FALSE,Christmas Market,3,FALSE
1123,12-12-2020,256,53,Male,City_15,93,Clothing,5, $74.69 , $373.43 ,Credit Card,TRUE,0, $373.43 ,TRUE,None,4,FALSE
1124,11-11-2018,252,45,Female,City_3,791,Electronics,4, $25.11 , $100.45 ,Credit Card,FALSE,0, $100.45 ,TRUE,Christmas Market,3,FALSE
1125,02-11-2019,59,52,Female,City_12,302,Clothing,1, $79.62 , $79.62 ,Credit Card,TRUE,7.962057207, $71.66 ,FALSE,Black Friday,5,TRUE
1126,23-11-2020,302,50,Male,City_2,845,Electronics,3, $87.76 , $263.27 ,Cash,FALSE,26.32699411, $236.94 ,TRUE,Black Friday,4,FALSE
1127,05-11-2022,317,29,Other,City_13,677,Clothing,3, $39.87 , $119.60 ,Debit Card,FALSE,0, $119.60 ,FALSE,None,4,TRUE
1128,27-12-2020,485,66,Other,City_13,431,Decorations,2, $42.69 , $85.37 ,Cash,FALSE,0, $85.37 ,FALSE,Christmas Market,2,FALSE
1129,24-12-2018,19,40,Female,City_7,616,Toys,2, $60.32 , $120.64 ,Debit Card,TRUE,0, $120.64 ,FALSE,None,3,TRUE
1130,26-12-2018,204,55,Male,City_11,670,Electronics,5, $25.86 , $129.30 ,Online Payment,TRUE,0, $129.30 ,FALSE,Christmas Market,5,TRUE
1131,20-11-2018,469,31,Male,City_14,578,Food,3, $30.03 , $90.09 ,Online Payment,TRUE,0, $90.09 ,FALSE,Christmas Market,5,TRUE
1132,28-11-2023,291,62,Male,City_6,97,Decorations,3, $84.68 , $254.05 ,Debit Card,TRUE,25.40541056, $228.65 ,TRUE,Black Friday,2,TRUE
1133,06-12-2018,38,59,Male,City_8,265,Decorations,2, $30.66 , $61.33 ,Credit Card,FALSE,0, $61.33 ,TRUE,None,1,TRUE
1134,04-12-2018,45,58,Male,City_11,689,Decorations,1, $80.57 , $80.57 ,Online Payment,TRUE,0, $80.57 ,TRUE,Christmas Market,5,TRUE
1135,04-12-2021,205,65,Other,City_6,483,Electronics,3, $56.90 , $170.71 ,Online Payment,TRUE,17.07112421, $153.64 ,TRUE,Black Friday,4,TRUE
1136,25-11-2018,264,38,Other,City_16,275,Decorations,2, $11.50 , $22.99 ,Credit Card,TRUE,2.299489158, $20.70 ,TRUE,Black Friday,3,TRUE
1137,05-11-2023,474,49,Female,City_2,144,Clothing,5, $78.17 , $390.83 ,Online Payment,FALSE,39.08271438, $351.74 ,FALSE,Black Friday,2,TRUE
1138,06-12-2019,168,58,Other,City_11,340,Toys,5, $78.95 , $394.77 ,Cash,FALSE,0, $394.77 ,FALSE,Christmas Market,4,FALSE
1139,01-11-2018,186,54,Other,City_13,26,Toys,4, $62.03 , $248.11 ,Debit Card,TRUE,0, $248.11 ,FALSE,Christmas Market,5,TRUE
1140,15-11-2020,421,63,Other,City_6,557,Decorations,4, $42.52 , $170.09 ,Online Payment,FALSE,0, $170.09 ,TRUE,None,5,FALSE
1141,15-12-2018,379,22,Other,City_9,572,Food,4, $22.48 , $89.92 ,Online Payment,TRUE,8.991627235, $80.92 ,FALSE,Black Friday,5,FALSE
1142,20-12-2022,101,53,Other,City_13,273,Toys,3, $17.34 , $52.02 ,Cash,FALSE,0, $52.02 ,FALSE,Christmas Market,3,FALSE
1143,05-11-2018,81,35,Female,City_10,259,Toys,4, $94.47 , $377.88 ,Debit Card,TRUE,37.78837067, $340.10 ,FALSE,Black Friday,4,FALSE
1144,11-11-2022,391,70,Other,City_9,566,Decorations,2, $29.46 , $58.92 ,Credit Card,TRUE,0, $58.92 ,TRUE,Christmas Market,3,TRUE
1145,02-12-2022,143,68,Other,City_5,974,Decorations,4, $44.89 , $179.57 ,Debit Card,FALSE,0, $179.57 ,FALSE,None,3,FALSE
1146,18-11-2023,350,48,Female,City_14,15,Electronics,4, $94.87 , $379.50 ,Cash,TRUE,37.94984549, $341.55 ,FALSE,Black Friday,5,FALSE
1147,26-12-2022,489,33,Female,City_12,600,Clothing,1, $80.46 , $80.46 ,Debit Card,FALSE,0, $80.46 ,TRUE,Christmas Market,1,FALSE
1148,08-12-2020,128,51,Male,City_18,627,Clothing,1, $97.01 , $97.01 ,Cash,TRUE,0, $97.01 ,TRUE,Christmas Market,3,FALSE
1149,02-11-2020,175,44,Male,City_13,84,Toys,3, $46.34 , $139.02 ,Online Payment,TRUE,0, $139.02 ,TRUE,Christmas Market,3,FALSE
1150,04-12-2020,143,49,Female,City_15,334,Clothing,4, $27.53 , $110.11 ,Debit Card,TRUE,0, $110.11 ,FALSE,None,3,FALSE
1151,06-11-2019,165,22,Female,City_13,527,Clothing,3, $33.46 , $100.38 ,Online Payment,TRUE,0, $100.38 ,TRUE,Christmas Market,4,FALSE
1152,24-12-2022,188,46,Male,City_13,302,Food,2, $23.82 , $47.63 ,Cash,TRUE,4.763387662, $42.87 ,FALSE,Black Friday,5,FALSE
1153,27-12-2021,353,66,Male,City_9,774,Electronics,2, $68.87 , $137.73 ,Online Payment,TRUE,0, $137.73 ,TRUE,None,5,FALSE
1154,03-11-2019,32,33,Male,City_7,165,Electronics,5, $70.48 , $352.42 ,Debit Card,TRUE,0, $352.42 ,TRUE,Christmas Market,3,TRUE
1155,15-11-2022,128,51,Other,City_3,406,Decorations,3, $12.87 , $38.62 ,Online Payment,TRUE,3.861685816, $34.76 ,TRUE,Black Friday,2,FALSE
1156,25-12-2022,172,66,Other,City_20,629,Clothing,1, $72.10 , $72.10 ,Debit Card,FALSE,0, $72.10 ,FALSE,None,2,FALSE
1157,14-12-2023,442,48,Female,City_19,372,Food,5, $67.74 , $338.70 ,Debit Card,FALSE,0, $338.70 ,TRUE,None,2,FALSE
1158,30-12-2021,434,54,Male,City_4,51,Electronics,2, $43.54 , $87.07 ,Credit Card,FALSE,8.707222177, $78.36 ,FALSE,Black Friday,2,FALSE
1159,13-11-2018,294,41,Male,City_20,965,Clothing,5, $34.18 , $170.88 ,Online Payment,TRUE,0, $170.88 ,FALSE,Christmas Market,2,FALSE
1160,21-11-2021,68,40,Female,City_15,893,Food,3, $64.52 , $193.57 ,Credit Card,TRUE,0, $193.57 ,FALSE,Christmas Market,2,TRUE
1161,29-11-2020,78,48,Male,City_12,966,Food,1, $51.11 , $51.11 ,Debit Card,FALSE,5.11095554, $46.00 ,FALSE,Black Friday,4,FALSE
1162,02-12-2021,68,48,Male,City_4,933,Clothing,2, $18.32 , $36.64 ,Online Payment,TRUE,3.663748699, $32.97 ,TRUE,Black Friday,5,FALSE
1163,13-12-2018,337,60,Other,City_16,518,Food,3, $86.03 , $258.10 ,Cash,FALSE,0, $258.10 ,FALSE,Christmas Market,2,TRUE
1164,19-11-2020,425,43,Female,City_8,884,Toys,5, $15.75 , $78.73 ,Debit Card,FALSE,7.873283368, $70.86 ,TRUE,Black Friday,3,TRUE
1165,08-11-2018,39,68,Female,City_8,416,Decorations,2, $11.19 , $22.37 ,Cash,TRUE,2.237144189, $20.13 ,TRUE,Black Friday,4,FALSE
1166,02-11-2018,29,52,Male,City_12,942,Electronics,1, $67.42 , $67.42 ,Online Payment,TRUE,0, $67.42 ,FALSE,Christmas Market,4,FALSE
1167,15-11-2021,130,49,Male,City_4,113,Food,3, $93.11 , $279.34 ,Online Payment,FALSE,0, $279.34 ,TRUE,Christmas Market,3,FALSE
1168,18-11-2023,116,49,Other,City_10,795,Electronics,5, $28.40 , $142.00 ,Cash,FALSE,14.19977405, $127.80 ,TRUE,Black Friday,2,TRUE
1169,09-12-2022,99,54,Female,City_13,887,Electronics,3, $74.37 , $223.11 ,Debit Card,FALSE,22.31090545, $200.80 ,TRUE,Black Friday,4,TRUE
1170,04-11-2022,105,59,Other,City_19,564,Toys,3, $70.18 , $210.53 ,Credit Card,FALSE,0, $210.53 ,TRUE,Christmas Market,1,TRUE
1171,22-12-2018,45,25,Male,City_1,938,Food,2, $94.48 , $188.96 ,Credit Card,FALSE,18.89553479, $170.06 ,FALSE,Black Friday,4,FALSE
1172,06-12-2018,319,44,Other,City_5,159,Food,5, $74.28 , $371.42 ,Credit Card,FALSE,0, $371.42 ,FALSE,None,5,FALSE
1173,20-12-2019,334,46,Other,City_13,557,Electronics,5, $46.13 , $230.67 ,Cash,FALSE,0, $230.67 ,TRUE,None,5,FALSE
1174,03-11-2020,334,67,Female,City_4,867,Toys,1, $99.95 , $99.95 ,Debit Card,FALSE,9.994755036, $89.95 ,FALSE,Black Friday,5,TRUE
1175,10-11-2022,217,18,Female,City_13,339,Toys,3, $36.96 , $110.87 ,Credit Card,TRUE,0, $110.87 ,TRUE,None,1,FALSE
1176,26-12-2020,410,57,Female,City_16,201,Toys,1, $29.50 , $29.50 ,Online Payment,FALSE,0, $29.50 ,TRUE,None,5,TRUE
1177,10-12-2023,87,47,Female,City_16,870,Decorations,2, $44.17 , $88.33 ,Credit Card,TRUE,8.833120971, $79.50 ,TRUE,Black Friday,3,TRUE
1178,21-12-2023,231,25,Male,City_5,959,Toys,5, $92.31 , $461.53 ,Cash,FALSE,0, $461.53 ,TRUE,None,3,TRUE
1179,02-12-2019,71,50,Other,City_15,493,Decorations,1, $76.62 , $76.62 ,Debit Card,TRUE,7.661880128, $68.96 ,FALSE,Black Friday,3,TRUE
1180,09-12-2021,274,41,Male,City_13,981,Electronics,3, $33.27 , $99.80 ,Credit Card,FALSE,0, $99.80 ,FALSE,None,3,TRUE
1181,22-12-2023,302,59,Other,City_2,453,Toys,5, $96.51 , $482.54 ,Online Payment,TRUE,0, $482.54 ,TRUE,None,5,TRUE
1182,17-11-2021,125,24,Female,City_16,220,Electronics,2, $40.35 , $80.70 ,Online Payment,FALSE,0, $80.70 ,TRUE,None,3,TRUE
1183,13-11-2023,229,50,Male,City_4,284,Electronics,1, $30.76 , $30.76 ,Online Payment,FALSE,3.075847553, $27.68 ,TRUE,Black Friday,1,TRUE
1184,13-11-2019,149,37,Female,City_10,338,Decorations,2, $95.17 , $190.35 ,Debit Card,FALSE,19.03457838, $171.31 ,FALSE,Black Friday,3,TRUE
1185,30-11-2023,264,38,Male,City_14,640,Decorations,5, $94.25 , $471.25 ,Debit Card,TRUE,47.12453904, $424.12 ,TRUE,Black Friday,5,TRUE
1186,21-12-2020,79,44,Female,City_12,496,Food,5, $98.09 , $490.47 ,Online Payment,FALSE,0, $490.47 ,TRUE,None,1,TRUE
1187,15-12-2021,88,68,Female,City_11,613,Electronics,4, $74.01 , $296.05 ,Online Payment,TRUE,0, $296.05 ,TRUE,None,5,FALSE
1188,03-11-2020,52,18,Male,City_9,587,Clothing,1, $67.49 , $67.49 ,Online Payment,TRUE,0, $67.49 ,TRUE,None,5,TRUE
1189,23-11-2018,370,33,Female,City_8,432,Toys,3, $55.46 , $166.39 ,Online Payment,FALSE,16.63850136, $149.75 ,TRUE,Black Friday,4,FALSE
1190,16-11-2021,184,68,Female,City_7,604,Clothing,4, $75.21 , $300.83 ,Credit Card,FALSE,30.0831195, $270.75 ,FALSE,Black Friday,2,FALSE
1191,19-12-2020,454,21,Male,City_14,123,Decorations,1, $57.78 , $57.78 ,Cash,FALSE,0, $57.78 ,FALSE,Christmas Market,5,FALSE
1192,10-11-2022,451,44,Other,City_14,798,Toys,5, $73.79 , $368.95 ,Debit Card,FALSE,36.89504866, $332.06 ,FALSE,Black Friday,4,FALSE
1193,30-11-2023,438,45,Other,City_8,718,Electronics,2, $51.26 , $102.52 ,Debit Card,FALSE,0, $102.52 ,TRUE,Christmas Market,2,TRUE
1194,29-12-2020,153,67,Female,City_9,265,Electronics,4, $54.71 , $218.86 ,Online Payment,TRUE,0, $218.86 ,FALSE,None,4,TRUE
1195,08-12-2019,60,20,Female,City_18,202,Food,3, $16.87 , $50.61 ,Credit Card,FALSE,5.060510194, $45.54 ,FALSE,Black Friday,2,TRUE
1196,10-11-2021,115,60,Female,City_7,796,Food,4, $91.46 , $365.83 ,Cash,FALSE,0, $365.83 ,TRUE,None,4,FALSE
1197,17-11-2022,467,25,Other,City_16,614,Electronics,4, $12.05 , $48.18 ,Online Payment,FALSE,0, $48.18 ,FALSE,None,5,FALSE
1198,09-11-2019,92,49,Female,City_16,749,Decorations,5, $36.25 , $181.25 ,Cash,TRUE,18.12472967, $163.12 ,FALSE,Black Friday,4,TRUE
1199,29-11-2022,495,60,Female,City_14,937,Toys,5, $16.41 , $82.03 ,Debit Card,TRUE,8.203431271, $73.83 ,FALSE,Black Friday,4,FALSE
1200,20-11-2022,338,57,Male,City_10,695,Food,4, $53.28 , $213.10 ,Cash,TRUE,21.31029372, $191.79 ,TRUE,Black Friday,3,TRUE
1201,16-11-2023,47,49,Female,City_3,955,Decorations,5, $87.52 , $437.59 ,Cash,FALSE,43.75871427, $393.83 ,FALSE,Black Friday,3,FALSE
1202,01-11-2023,321,45,Other,City_2,110,Clothing,3, $32.78 , $98.35 ,Online Payment,TRUE,9.834894641, $88.51 ,FALSE,Black Friday,3,TRUE
1203,18-11-2020,227,46,Other,City_2,235,Electronics,1, $51.39 , $51.39 ,Cash,FALSE,5.138553492, $46.25 ,TRUE,Black Friday,2,TRUE
1204,06-11-2021,474,24,Female,City_5,13,Electronics,1, $26.82 , $26.82 ,Debit Card,FALSE,0, $26.82 ,FALSE,None,2,TRUE
1205,27-12-2020,135,31,Male,City_20,296,Decorations,1, $88.69 , $88.69 ,Cash,FALSE,0, $88.69 ,TRUE,Christmas Market,3,TRUE
1206,23-11-2020,322,53,Female,City_8,412,Clothing,2, $55.38 , $110.77 ,Cash,FALSE,11.07668671, $99.69 ,FALSE,Black Friday,4,TRUE
1207,07-12-2021,162,42,Other,City_16,569,Electronics,3, $94.01 , $282.02 ,Online Payment,TRUE,0, $282.02 ,FALSE,None,1,TRUE
1208,04-12-2019,308,56,Male,City_20,688,Clothing,1, $92.68 , $92.68 ,Cash,FALSE,9.267943105, $83.41 ,TRUE,Black Friday,4,TRUE
1209,16-12-2021,189,19,Other,City_1,243,Food,4, $47.66 , $190.63 ,Online Payment,FALSE,0, $190.63 ,TRUE,Christmas Market,1,FALSE
1210,18-12-2021,368,26,Female,City_9,629,Toys,1, $45.96 , $45.96 ,Online Payment,FALSE,4.596394949, $41.37 ,TRUE,Black Friday,3,FALSE
1211,01-11-2023,87,68,Female,City_3,96,Electronics,4, $16.78 , $67.14 ,Cash,FALSE,6.713517702, $60.42 ,TRUE,Black Friday,2,TRUE
1212,01-12-2019,4,55,Male,City_12,871,Clothing,2, $17.22 , $34.43 ,Debit Card,TRUE,0, $34.43 ,TRUE,Christmas Market,4,TRUE
1213,04-12-2022,62,68,Male,City_14,919,Food,1, $31.05 , $31.05 ,Online Payment,FALSE,0, $31.05 ,TRUE,Christmas Market,5,TRUE
1214,22-12-2018,152,69,Other,City_8,263,Clothing,3, $57.48 , $172.43 ,Credit Card,FALSE,0, $172.43 ,TRUE,None,2,TRUE
1215,12-11-2021,93,23,Other,City_17,90,Clothing,3, $20.88 , $62.65 ,Cash,FALSE,6.265329328, $56.39 ,FALSE,Black Friday,4,TRUE
1216,09-12-2019,499,31,Male,City_7,867,Clothing,4, $81.62 , $326.48 ,Cash,FALSE,0, $326.48 ,TRUE,Christmas Market,3,FALSE
1217,21-11-2018,343,55,Male,City_14,694,Electronics,2, $96.10 , $192.19 ,Online Payment,TRUE,0, $192.19 ,TRUE,Christmas Market,5,TRUE
1218,03-12-2018,56,56,Other,City_7,481,Toys,5, $84.35 , $421.74 ,Credit Card,FALSE,42.17393557, $379.57 ,FALSE,Black Friday,3,FALSE
1219,08-12-2023,79,41,Female,City_11,719,Electronics,4, $84.82 , $339.27 ,Debit Card,FALSE,0, $339.27 ,TRUE,Christmas Market,5,TRUE
1220,28-11-2018,176,65,Other,City_14,937,Decorations,3, $33.47 , $100.41 ,Debit Card,FALSE,10.04139322, $90.37 ,TRUE,Black Friday,4,FALSE
1221,29-11-2020,181,27,Male,City_1,590,Clothing,2, $35.21 , $70.41 ,Cash,TRUE,7.041038687, $63.37 ,TRUE,Black Friday,5,FALSE
1222,15-12-2019,157,36,Other,City_5,943,Electronics,5, $50.58 , $252.92 ,Debit Card,TRUE,0, $252.92 ,TRUE,Christmas Market,2,FALSE
1223,11-12-2018,367,67,Female,City_13,628,Food,2, $34.42 , $68.83 ,Cash,TRUE,6.883273734, $61.95 ,TRUE,Black Friday,4,TRUE
